Fecha,LATINO,REP_DOM,BRAZIL,COLOMBIA,ECUADOR,ARGENTINA,MEXICO,PERU,PANAMA,VENEZUELA,URUGUAY,CHILE,EL_SALVADOR,RD_LATINO,,,,,,,,,,,,,,
28-Nov-16,4.28,4.12,3.37,2.56,7.35,4.90,3.33,1.77,1.89,23.36,2.54,1.77,5.83,-0.16,,,,,,,,,,,,,,
29-Nov-16,4.31,4.16,3.40,2.57,7.46,4.98,3.36,1.78,1.90,23.79,2.57,1.76,5.87,-0.15,,,,,,,,,,,,,,
30-Nov-16,4.28,4.15,3.38,2.52,7.36,5.15,3.30,1.73,1.86,23.43,2.52,1.74,5.94,-0.13,,,,,,,,,,,,,,
1-Dec-16,4.29,4.15,3.48,2.55,7.24,5.29,3.30,1.72,1.87,23.17,2.52,1.72,6.00,-0.14,,,,,,,,,,,,,,
2-Dec-16,4.31,4.23,3.52,2.51,7.28,5.28,3.29,1.74,1.89,23.00,2.57,1.75,5.97,-0.08,,,,,,,,,,,,,,
5-Dec-16,4.24,4.22,3.44,2.42,7.12,5.24,3.17,1.73,1.87,22.17,2.54,1.73,5.90,-0.02,,,,,,,,,,,,,,
6-Dec-16,4.18,4.16,3.43,2.34,7.04,4.99,3.13,1.69,1.83,21.94,2.53,1.72,5.82,-0.01,,,,,,,,,,,,,,
7-Dec-16,4.12,4.12,3.39,2.33,6.92,4.86,3.07,1.66,1.83,21.63,2.50,1.71,5.62,0.00,,,,,,,,,,,,,,
8-Dec-16,4.09,4.05,3.37,2.33,6.98,4.89,3.07,1.63,1.79,21.72,2.43,1.67,5.53,-0.04,,,,,,,,,,,,,,
9-Dec-16,4.04,3.97,3.31,2.31,6.79,4.90,3.05,1.59,1.72,21.52,2.38,1.62,5.45,-0.08,,,,,,,,,,,,,,
12-Dec-16,4.07,4.00,3.33,2.33,6.69,5.13,3.07,1.64,1.76,21.19,2.42,1.62,5.41,-0.07,,,,,,,,,,,,,,
13-Dec-16,4.05,3.99,3.28,2.29,6.58,5.12,3.04,1.64,1.78,21.26,2.42,1.61,5.37,-0.05,,,,,,,,,,,,,,
14-Dec-16,4.01,3.96,3.32,2.22,6.57,5.12,2.99,1.61,1.74,21.26,2.42,1.61,5.24,-0.05,,,,,,,,,,,,,,
15-Dec-16,4.02,4.00,3.31,2.22,6.62,5.15,3.00,1.61,1.73,21.70,2.43,1.59,5.26,-0.02,,,,,,,,,,,,,,
16-Dec-16,4.00,4.00,3.29,2.18,6.62,5.12,2.92,1.59,1.73,21.61,2.39,1.56,5.24,0.00,,,,,,,,,,,,,,
19-Dec-16,4.02,4.07,3.28,2.19,6.64,5.06,2.96,1.64,1.75,21.49,2.43,1.58,5.30,0.05,,,,,,,,,,,,,,
20-Dec-16,3.98,4.03,3.25,2.17,6.56,4.97,2.91,1.61,1.75,21.39,2.38,1.56,5.28,0.05,,,,,,,,,,,,,,
21-Dec-16,3.98,4.04,3.25,2.18,6.56,4.89,2.88,1.62,1.79,21.40,2.41,1.57,5.27,0.06,,,,,,,,,,,,,,
22-Dec-16,3.98,4.01,3.27,2.20,6.36,4.87,2.93,1.63,1.79,21.57,2.38,1.56,5.26,0.03,,,,,,,,,,,,,,
23-Dec-16,3.98,4.02,3.27,2.21,6.50,4.77,2.92,1.63,1.78,21.56,2.39,1.57,5.30,0.04,,,,,,,,,,,,,,
27-Dec-16,3.93,3.96,3.23,2.18,6.32,4.55,2.88,1.60,1.75,21.52,2.36,1.54,5.23,0.04,,,,,,,,,,,,,,
28-Dec-16,3.96,4.02,3.27,2.22,6.31,4.48,2.93,1.65,1.80,21.57,2.42,1.56,5.28,0.06,,,,,,,,,,,,,,
29-Dec-16,3.99,4.05,3.28,2.24,6.36,4.53,2.92,1.68,1.84,21.63,2.44,1.58,5.31,0.06,,,,,,,,,,,,,,
30-Dec-16,4.02,4.07,3.30,2.25,6.47,4.55,2.96,1.70,1.87,21.68,2.44,1.58,5.36,0.05,,,,,,,,,,,,,,
3-Jan-17,4.02,4.07,3.27,2.25,6.39,4.74,2.96,1.71,1.87,21.41,2.42,1.57,5.32,0.05,,,,,,,,,,,,,,
4-Jan-17,3.97,3.98,3.15,2.19,6.14,4.77,3.00,1.67,1.82,21.17,2.39,1.53,5.30,0.01,,,,,,,,,,,,,,
5-Jan-17,3.95,3.83,3.07,2.13,6.09,4.75,3.07,1.64,1.81,21.07,2.40,1.54,5.32,-0.13,,,,,,,,,,,,,,
6-Jan-17,3.90,3.74,3.05,2.10,6.01,4.68,3.02,1.60,1.76,21.08,2.33,1.51,5.22,-0.16,,,,,,,,,,,,,,
9-Jan-17,3.91,3.65,3.06,2.10,5.95,4.70,3.03,1.63,1.77,21.39,2.35,1.53,5.22,-0.26,,,,,,,,,,,,,,
10-Jan-17,3.94,3.71,3.07,2.14,6.08,4.82,3.11,1.62,1.76,21.48,2.34,1.53,5.22,-0.23,,,,,,,,,,,,,,
11-Jan-17,3.97,3.81,3.08,2.14,6.15,4.83,3.20,1.61,1.77,21.66,2.35,1.56,5.26,-0.17,,,,,,,,,,,,,,
12-Jan-17,3.92,3.77,3.02,2.09,6.14,4.73,3.12,1.56,1.72,21.45,2.32,1.53,5.27,-0.15,,,,,,,,,,,,,,
13-Jan-17,3.87,3.78,2.92,2.06,6.10,4.53,3.07,1.51,1.66,21.49,2.27,1.52,5.25,-0.09,,,,,,,,,,,,,,
17-Jan-17,3.86,3.77,2.88,2.05,6.14,4.55,3.04,1.52,1.66,21.40,2.26,1.52,5.29,-0.09,,,,,,,,,,,,,,
18-Jan-17,3.84,3.72,2.93,2.06,6.16,4.59,3.04,1.48,1.65,21.18,2.23,1.51,5.22,-0.11,,,,,,,,,,,,,,
19-Jan-17,3.86,3.77,2.96,2.11,6.19,4.61,3.13,1.51,1.67,20.70,2.25,1.49,5.20,-0.08,,,,,,,,,,,,,,
20-Jan-17,3.86,3.79,2.95,2.10,6.29,4.62,3.12,1.52,1.70,20.39,2.27,1.49,5.23,-0.08,,,,,,,,,,,,,,
23-Jan-17,3.90,3.79,2.96,2.09,6.33,4.69,3.14,1.57,1.76,20.44,2.30,1.52,5.44,-0.11,,,,,,,,,,,,,,
24-Jan-17,3.86,3.74,2.94,2.10,6.10,4.64,3.09,1.54,1.72,20.21,2.26,1.48,5.64,-0.13,,,,,,,,,,,,,,
25-Jan-17,3.83,3.69,2.95,2.07,6.07,4.63,3.01,1.51,1.66,20.27,2.23,1.43,5.81,-0.14,,,,,,,,,,,,,,
26-Jan-17,3.85,3.68,2.97,2.12,6.01,4.63,2.97,1.56,1.70,20.20,2.25,1.44,6.18,-0.17,,,,,,,,,,,,,,
27-Jan-17,3.80,3.67,2.87,2.09,5.89,4.57,2.94,1.55,1.66,20.09,2.26,1.43,5.88,-0.13,,,,,,,,,,,,,,
30-Jan-17,3.83,3.68,2.92,2.11,5.83,4.69,2.95,1.56,1.69,20.14,2.26,1.44,5.92,-0.15,,,,,,,,,,,,,,
31-Jan-17,3.86,3.71,2.91,2.09,5.90,4.69,2.96,1.59,1.69,20.56,2.25,1.44,5.96,-0.15,,,,,,,,,,,,,,
1-Feb-17,3.81,3.63,2.86,2.03,5.86,4.61,2.93,1.54,1.63,20.52,2.22,1.42,5.99,-0.17,,,,,,,,,,,,,,
2-Feb-17,3.76,3.57,2.82,1.97,5.74,4.48,2.84,1.52,1.61,20.56,2.18,1.40,6.11,-0.19,,,,,,,,,,,,,,
3-Feb-17,3.73,3.51,2.79,1.90,6.17,4.40,2.79,1.48,1.56,20.44,2.13,1.35,6.28,-0.22,,,,,,,,,,,,,,
6-Feb-17,3.76,3.57,2.79,1.93,6.33,4.43,2.84,1.52,1.56,20.52,2.10,1.39,6.36,-0.19,,,,,,,,,,,,,,
7-Feb-17,3.81,3.59,2.87,1.97,6.49,4.58,2.90,1.55,1.57,20.70,2.15,1.38,6.37,-0.22,,,,,,,,,,,,,,
8-Feb-17,3.83,3.61,2.87,2.05,6.53,4.60,2.90,1.57,1.59,21.13,2.19,1.37,6.10,-0.22,,,,,,,,,,,,,,
9-Feb-17,3.76,3.59,2.81,2.00,6.35,4.56,2.84,1.49,1.52,20.88,2.16,1.34,5.94,-0.18,,,,,,,,,,,,,,
10-Feb-17,3.72,3.60,2.74,1.98,6.28,4.46,2.81,1.48,1.51,20.40,2.15,1.33,5.90,-0.12,,,,,,,,,,,,,,
13-Feb-17,3.69,3.56,2.70,1.95,6.24,4.41,2.78,1.46,1.50,20.33,2.13,1.30,5.85,-0.13,,,,,,,,,,,,,,
14-Feb-17,3.68,3.51,2.67,1.93,6.07,4.42,2.77,1.47,1.51,20.82,2.14,1.29,5.73,-0.17,,,,,,,,,,,,,,
15-Feb-17,3.71,3.50,2.71,1.98,6.13,4.48,2.83,1.48,1.53,20.79,2.15,1.27,5.70,-0.21,,,,,,,,,,,,,,
16-Feb-17,3.76,3.52,2.78,2.01,6.09,4.59,2.88,1.54,1.58,20.95,2.21,1.28,5.80,-0.25,,,,,,,,,,,,,,
17-Feb-17,3.79,3.54,2.81,2.02,6.17,4.60,2.90,1.55,1.60,21.44,2.23,1.31,5.82,-0.25,,,,,,,,,,,,,,
21-Feb-17,3.75,3.54,2.78,1.99,5.92,4.56,2.83,1.54,1.58,20.85,2.23,1.28,5.85,-0.21,,,,,,,,,,,,,,
22-Feb-17,3.71,3.52,2.77,1.99,5.68,4.56,2.77,1.54,1.56,20.48,2.22,1.26,5.79,-0.20,,,,,,,,,,,,,,
23-Feb-17,3.70,3.53,2.73,1.99,5.78,4.58,2.74,1.55,1.57,20.16,2.24,1.24,5.78,-0.18,,,,,,,,,,,,,,
24-Feb-17,3.76,3.59,2.78,2.06,5.96,4.66,2.75,1.58,1.64,20.44,2.30,1.27,5.83,-0.17,,,,,,,,,,,,,,
27-Feb-17,3.72,3.50,2.77,2.04,5.76,4.69,2.72,1.52,1.61,20.42,2.27,1.25,5.73,-0.22,,,,,,,,,,,,,,
28-Feb-17,3.72,3.41,2.80,2.02,5.72,4.58,2.75,1.52,1.62,20.50,2.27,1.30,5.66,-0.31,,,,,,,,,,,,,,
1-Mar-17,3.63,3.33,2.69,1.95,5.73,4.46,2.68,1.44,1.54,20.17,2.19,1.26,5.54,-0.31,,,,,,,,,,,,,,
2-Mar-17,3.63,3.35,2.72,1.96,5.80,4.44,2.66,1.43,1.53,20.19,2.18,1.27,5.45,-0.28,,,,,,,,,,,,,,
3-Mar-17,3.61,3.35,2.67,1.94,5.78,4.38,2.60,1.43,1.53,20.10,2.16,1.27,5.40,-0.26,,,,,,,,,,,,,,
6-Mar-17,3.59,3.30,2.67,1.92,5.75,4.39,2.58,1.41,1.53,20.05,2.15,1.27,5.21,-0.29,,,,,,,,,,,,,,
7-Mar-17,3.56,3.29,2.67,1.94,5.70,4.34,2.56,1.39,1.52,19.92,2.12,1.28,5.13,-0.27,,,,,,,,,,,,,,
8-Mar-17,3.65,3.40,2.80,2.04,5.90,4.45,2.62,1.41,1.55,20.50,2.15,1.32,5.28,-0.25,,,,,,,,,,,,,,
9-Mar-17,3.70,3.47,2.82,2.08,6.05,4.48,2.69,1.43,1.55,20.85,2.16,1.35,5.26,-0.23,,,,,,,,,,,,,,
10-Mar-17,3.67,3.44,2.74,2.00,6.03,4.44,2.67,1.41,1.54,20.67,2.15,1.34,5.26,-0.22,,,,,,,,,,,,,,
13-Mar-17,3.68,3.41,2.78,2.01,5.99,4.49,2.69,1.41,1.54,20.77,2.14,1.35,5.30,-0.26,,,,,,,,,,,,,,
14-Mar-17,3.75,3.48,2.83,2.09,6.10,4.55,2.76,1.43,1.58,21.57,2.17,1.36,5.33,-0.27,,,,,,,,,,,,,,
15-Mar-17,3.72,3.42,2.77,2.05,6.09,4.44,2.73,1.40,1.57,21.39,2.17,1.37,5.35,-0.29,,,,,,,,,,,,,,
16-Mar-17,3.65,3.33,2.69,1.96,5.90,4.41,2.65,1.35,1.54,21.33,2.12,1.34,5.22,-0.32,,,,,,,,,,,,,,
17-Mar-17,3.63,3.32,2.67,1.92,5.87,4.36,2.65,1.36,1.52,21.24,2.15,1.35,5.14,-0.31,,,,,,,,,,,,,,
20-Mar-17,3.65,3.32,2.64,1.92,6.05,4.36,2.66,1.38,1.55,21.49,2.16,1.35,5.13,-0.33,,,,,,,,,,,,,,
21-Mar-17,3.67,3.33,2.71,1.95,6.24,4.45,2.68,1.41,1.55,21.81,2.17,1.33,5.13,-0.35,,,,,,,,,,,,,,
22-Mar-17,3.72,3.35,2.74,1.98,6.65,4.50,2.71,1.44,1.58,21.79,2.20,1.34,5.17,-0.37,,,,,,,,,,,,,,
23-Mar-17,3.67,3.30,2.73,1.94,6.66,4.48,2.66,1.42,1.56,21.45,2.15,1.33,5.16,-0.37,,,,,,,,,,,,,,
24-Mar-17,3.66,3.28,2.72,1.89,6.62,4.46,2.60,1.41,1.55,21.38,2.15,1.34,5.27,-0.38,,,,,,,,,,,,,,
27-Mar-17,3.67,3.30,2.74,1.86,6.55,4.52,2.58,1.42,1.55,21.81,2.15,1.35,5.36,-0.38,,,,,,,,,,,,,,
28-Mar-17,3.63,3.24,2.71,1.83,6.46,4.48,2.51,1.39,1.48,22.10,2.08,1.33,5.37,-0.38,,,,,,,,,,,,,,
29-Mar-17,3.64,3.26,2.70,1.84,6.55,4.43,2.50,1.42,1.51,22.38,2.09,1.32,5.46,-0.38,,,,,,,,,,,,,,
30-Mar-17,3.64,3.25,2.68,1.88,6.58,4.40,2.51,1.40,1.52,22.22,2.10,1.31,5.47,-0.39,,,,,,,,,,,,,,
31-Mar-17,3.72,3.33,2.64,1.92,6.66,4.42,2.55,1.46,1.56,23.77,2.09,1.33,5.53,-0.39,,,,,,,,,,,,,,
3-Apr-17,3.76,3.40,2.65,1.96,7.00,4.45,2.60,1.49,1.60,23.71,2.13,1.33,5.54,-0.36,,,,,,,,,,,,,,
4-Apr-17,3.75,3.38,2.62,1.95,7.10,4.37,2.59,1.46,1.58,24.36,2.10,1.35,5.49,-0.37,,,,,,,,,,,,,,
5-Apr-17,3.73,3.34,2.59,1.94,7.07,4.29,2.59,1.47,1.55,24.09,2.09,1.34,5.38,-0.39,,,,,,,,,,,,,,
6-Apr-17,3.71,3.32,2.64,1.96,7.11,4.30,2.60,1.48,1.56,23.19,2.09,1.35,5.44,-0.40,,,,,,,,,,,,,,
7-Apr-17,3.67,3.27,2.65,1.94,7.04,4.27,2.58,1.46,1.55,22.14,2.06,1.33,5.53,-0.40,,,,,,,,,,,,,,
10-Apr-17,3.69,3.27,2.62,1.97,7.04,4.26,2.59,1.46,1.54,22.51,2.06,1.33,5.88,-0.42,,,,,,,,,,,,,,
11-Apr-17,3.73,3.27,2.67,2.01,7.08,4.29,2.63,1.52,1.59,22.79,2.10,1.35,5.99,-0.46,,,,,,,,,,,,,,
12-Apr-17,3.72,3.28,2.67,2.01,7.11,4.34,2.61,1.50,1.59,22.08,2.10,1.35,6.05,-0.44,,,,,,,,,,,,,,
13-Apr-17,3.72,3.29,2.68,2.01,7.16,4.33,2.59,1.54,1.61,21.90,2.09,1.37,6.11,-0.43,,,,,,,,,,,,,,
17-Apr-17,3.69,3.23,2.66,1.98,7.15,4.29,2.58,1.53,1.60,21.56,2.08,1.38,6.00,-0.46,,,,,,,,,,,,,,
18-Apr-17,3.75,3.31,2.72,2.03,7.26,4.31,2.65,1.59,1.66,21.91,2.12,1.42,5.98,-0.45,,,,,,,,,,,,,,
19-Apr-17,3.73,3.27,2.70,1.98,7.29,4.23,2.62,1.55,1.59,22.42,2.09,1.40,5.95,-0.46,,,,,,,,,,,,,,
20-Apr-17,3.73,3.27,2.71,1.98,7.33,4.17,2.63,1.54,1.60,22.41,2.09,1.40,5.93,-0.46,,,,,,,,,,,,,,
21-Apr-17,3.72,3.27,2.68,1.95,7.30,4.15,2.60,1.53,1.60,22.37,2.09,1.41,6.02,-0.45,,,,,,,,,,,,,,
24-Apr-17,3.64,3.19,2.60,1.92,7.22,4.04,2.55,1.46,1.53,21.89,2.03,1.38,5.62,-0.45,,,,,,,,,,,,,,
25-Apr-17,3.59,3.12,2.58,1.90,6.97,3.98,2.54,1.43,1.47,21.48,2.01,1.36,5.61,-0.47,,,,,,,,,,,,,,
26-Apr-17,3.63,3.15,2.63,1.94,6.80,4.08,2.60,1.44,1.50,21.54,2.05,1.36,5.68,-0.48,,,,,,,,,,,,,,
27-Apr-17,3.64,3.17,2.60,1.95,6.89,4.08,2.60,1.45,1.51,21.70,2.04,1.37,5.90,-0.47,,,,,,,,,,,,,,
28-Apr-17,3.60,3.18,2.59,1.95,6.67,4.05,2.54,1.44,1.50,21.51,2.04,1.36,5.88,-0.42,,,,,,,,,,,,,,
1-May-17,3.57,3.14,2.57,1.91,6.63,4.01,2.51,1.41,1.46,21.51,2.01,1.35,5.83,-0.43,,,,,,,,,,,,,,
2-May-17,3.58,3.17,2.56,1.91,6.63,3.95,2.51,1.43,1.48,21.87,2.02,1.35,5.81,-0.41,,,,,,,,,,,,,,
3-May-17,3.56,3.15,2.52,1.90,6.59,3.95,2.47,1.40,1.45,22.28,2.01,1.34,5.74,-0.41,,,,,,,,,,,,,,
4-May-17,3.59,3.13,2.59,1.94,6.75,3.96,2.50,1.40,1.46,22.78,2.04,1.34,5.74,-0.47,,,,,,,,,,,,,,
5-May-17,3.60,3.13,2.57,1.95,6.74,3.98,2.49,1.41,1.46,23.17,2.04,1.34,5.78,-0.47,,,,,,,,,,,,,,
8-May-17,3.59,3.11,2.57,1.94,6.65,3.98,2.47,1.38,1.44,23.20,2.02,1.32,5.78,-0.47,,,,,,,,,,,,,,
9-May-17,3.59,3.14,2.59,1.94,6.71,4.02,2.47,1.38,1.44,23.14,2.03,1.30,5.73,-0.45,,,,,,,,,,,,,,
10-May-17,3.55,3.15,2.53,1.91,6.61,3.95,2.43,1.36,1.44,22.76,1.98,1.30,5.69,-0.40,,,,,,,,,,,,,,
11-May-17,3.54,3.16,2.50,1.90,6.57,3.96,2.43,1.35,1.43,22.56,2.00,1.30,5.65,-0.38,,,,,,,,,,,,,,
12-May-17,3.57,3.21,2.52,1.93,6.63,3.97,2.44,1.39,1.50,22.46,2.01,1.32,5.66,-0.36,,,,,,,,,,,,,,
15-May-17,3.53,3.16,2.49,1.90,6.46,3.91,2.41,1.39,1.48,22.06,1.99,1.31,5.63,-0.37,,,,,,,,,,,,,,
16-May-17,3.55,3.16,2.47,1.89,6.56,3.95,2.41,1.39,1.49,22.56,2.01,1.30,5.68,-0.39,,,,,,,,,,,,,,
17-May-17,3.64,3.25,2.56,1.98,6.71,4.10,2.50,1.47,1.58,22.54,2.07,1.35,5.76,-0.39,,,,,,,,,,,,,,
18-May-17,3.71,3.35,2.97,2.01,6.75,4.22,2.52,1.48,1.59,22.61,2.08,1.38,5.85,-0.36,,,,,,,,,,,,,,
19-May-17,3.68,3.33,2.80,1.98,6.71,4.13,2.51,1.47,1.58,22.51,2.10,1.36,5.80,-0.34,,,,,,,,,,,,,,
22-May-17,3.68,3.32,2.86,1.96,6.69,4.17,2.50,1.47,1.57,22.65,2.09,1.34,5.79,-0.35,,,,,,,,,,,,,,
23-May-17,3.63,3.29,2.79,1.93,6.63,4.11,2.46,1.41,1.53,22.41,2.05,1.31,5.77,-0.33,,,,,,,,,,,,,,
24-May-17,3.61,3.31,2.78,1.93,6.50,4.05,2.46,1.37,1.53,22.02,2.06,1.32,5.78,-0.30,,,,,,,,,,,,,,
25-May-17,3.62,3.27,2.82,1.96,6.58,4.10,2.47,1.41,1.53,22.05,2.06,1.32,5.77,-0.34,,,,,,,,,,,,,,
26-May-17,3.60,3.23,2.80,1.98,6.58,4.08,2.47,1.40,1.52,21.89,2.05,1.31,5.72,-0.37,,,,,,,,,,,,,,
30-May-17,3.62,3.26,2.81,1.99,6.75,4.06,2.51,1.44,1.54,21.76,2.06,1.32,5.74,-0.37,,,,,,,,,,,,,,
31-May-17,3.66,3.27,2.82,2.03,6.94,4.07,2.55,1.45,1.57,22.28,2.05,1.34,5.78,-0.39,,,,,,,,,,,,,,
1-Jun-17,3.65,3.26,2.82,2.01,6.89,4.02,2.56,1.44,1.56,22.22,2.00,1.33,5.77,-0.39,,,,,,,,,,,,,,
2-Jun-17,3.65,3.28,2.81,2.01,6.95,3.98,2.60,1.44,1.55,22.07,2.00,1.35,5.82,-0.37,,,,,,,,,,,,,,
5-Jun-17,3.60,3.23,2.81,1.95,6.94,3.97,2.49,1.39,1.52,22.13,1.93,1.34,5.78,-0.37,,,,,,,,,,,,,,
6-Jun-17,3.61,3.22,2.83,1.94,6.90,3.95,2.47,1.39,1.47,22.72,1.91,1.34,5.81,-0.39,,,,,,,,,,,,,,
7-Jun-17,3.61,3.16,2.85,1.88,6.93,3.96,2.43,1.36,1.44,24.01,1.89,1.32,5.78,-0.45,,,,,,,,,,,,,,
8-Jun-17,3.59,3.11,2.83,1.90,6.98,3.95,2.44,1.37,1.45,23.60,1.90,1.31,5.73,-0.48,,,,,,,,,,,,,,
9-Jun-17,3.59,3.09,2.82,1.87,7.03,3.97,2.43,1.37,1.45,23.78,1.91,1.30,5.65,-0.50,,,,,,,,,,,,,,
12-Jun-17,3.60,3.07,2.83,1.85,6.96,3.99,2.43,1.37,1.45,24.45,1.92,1.30,5.53,-0.53,,,,,,,,,,,,,,
13-Jun-17,3.60,3.10,2.80,1.83,6.98,3.96,2.43,1.36,1.45,24.80,1.92,1.30,5.52,-0.50,,,,,,,,,,,,,,
14-Jun-17,3.63,3.11,2.79,1.86,7.02,3.99,2.44,1.42,1.50,24.87,1.95,1.31,5.53,-0.52,,,,,,,,,,,,,,
15-Jun-17,3.65,3.14,2.83,1.91,7.00,4.04,2.47,1.43,1.51,25.24,1.96,1.31,5.49,-0.51,,,,,,,,,,,,,,
16-Jun-17,3.67,3.17,2.84,1.95,7.14,4.07,2.48,1.45,1.51,25.37,1.95,1.32,5.53,-0.51,,,,,,,,,,,,,,
19-Jun-17,3.66,3.15,2.85,1.97,7.13,4.11,2.47,1.42,1.50,25.04,1.92,1.30,5.49,-0.51,,,,,,,,,,,,,,
20-Jun-17,3.75,3.24,2.94,2.07,7.36,4.26,2.58,1.48,1.57,25.35,1.99,1.32,5.56,-0.51,,,,,,,,,,,,,,
21-Jun-17,3.78,3.28,2.97,2.09,7.50,4.31,2.63,1.50,1.59,25.48,2.02,1.33,5.60,-0.51,,,,,,,,,,,,,,
22-Jun-17,3.78,3.32,2.94,2.07,7.53,4.23,2.62,1.51,1.59,25.40,2.02,1.33,5.65,-0.46,,,,,,,,,,,,,,
23-Jun-17,3.76,3.33,2.90,2.02,7.46,4.19,2.61,1.51,1.58,25.30,2.01,1.33,5.64,-0.44,,,,,,,,,,,,,,
26-Jun-17,3.73,3.29,2.86,2.01,7.31,4.14,2.58,1.50,1.56,25.17,1.98,1.33,5.63,-0.44,,,,,,,,,,,,,,
27-Jun-17,3.71,3.26,2.93,2.00,7.05,4.21,2.55,1.46,1.54,24.87,1.96,1.29,5.60,-0.45,,,,,,,,,,,,,,
28-Jun-17,3.70,3.25,2.85,1.99,7.06,4.24,2.55,1.46,1.53,24.70,1.93,1.29,5.62,-0.45,,,,,,,,,,,,,,
29-Jun-17,3.72,3.24,2.88,2.02,7.05,4.35,2.58,1.49,1.55,24.57,1.96,1.29,5.64,-0.48,,,,,,,,,,,,,,
30-Jun-17,3.71,3.21,2.84,2.00,7.06,4.32,2.55,1.45,1.55,24.64,1.93,1.32,5.61,-0.50,,,,,,,,,,,,,,
3-Jul-17,3.68,3.17,2.81,1.97,7.00,4.30,2.52,1.42,1.52,24.60,1.90,1.30,5.55,-0.51,,,,,,,,,,,,,,
4-Jul-17,3.68,3.17,2.81,1.97,7.00,4.30,2.52,1.42,1.52,24.60,1.90,1.30,5.55,-0.51,,,,,,,,,,,,,,
5-Jul-17,3.72,3.20,2.86,2.02,7.08,4.36,2.56,1.43,1.54,24.76,1.92,1.30,5.67,-0.52,,,,,,,,,,,,,,
6-Jul-17,3.76,3.24,2.91,2.07,7.15,4.45,2.58,1.45,1.54,24.99,1.93,1.31,5.75,-0.52,,,,,,,,,,,,,,
7-Jul-17,3.75,3.23,2.87,2.06,7.16,4.43,2.54,1.44,1.51,25.07,1.91,1.32,5.83,-0.51,,,,,,,,,,,,,,
10-Jul-17,3.71,3.23,2.81,2.04,7.17,4.35,2.51,1.43,1.50,24.29,1.88,1.32,5.78,-0.48,,,,,,,,,,,,,,
11-Jul-17,3.71,3.23,2.78,2.01,7.13,4.33,2.54,1.43,1.49,24.71,1.87,1.31,5.82,-0.49,,,,,,,,,,,,,,
12-Jul-17,3.69,3.24,2.74,2.02,6.92,4.30,2.53,1.44,1.47,24.74,1.85,1.32,5.74,-0.46,,,,,,,,,,,,,,
13-Jul-17,3.67,3.19,2.73,2.03,6.80,4.29,2.53,1.41,1.47,24.52,1.84,1.32,5.65,-0.49,,,,,,,,,,,,,,
14-Jul-17,3.67,3.16,2.70,2.04,6.78,4.26,2.52,1.42,1.46,24.66,1.84,1.34,5.59,-0.51,,,,,,,,,,,,,,
17-Jul-17,3.66,3.15,2.70,2.04,6.74,4.25,2.51,1.42,1.46,24.65,1.84,1.34,5.45,-0.51,,,,,,,,,,,,,,
18-Jul-17,3.67,3.16,2.69,2.03,6.72,4.35,2.50,1.42,1.49,24.65,1.87,1.34,5.38,-0.51,,,,,,,,,,,,,,
19-Jul-17,3.66,3.14,2.68,2.01,6.72,4.36,2.47,1.41,1.45,25.10,1.86,1.34,5.33,-0.52,,,,,,,,,,,,,,
20-Jul-17,3.67,3.12,2.63,1.98,6.73,4.37,2.43,1.41,1.44,26.74,1.83,1.33,5.34,-0.54,,,,,,,,,,,,,,
21-Jul-17,3.68,3.11,2.60,1.98,6.81,4.40,2.44,1.42,1.46,27.05,1.84,1.34,5.28,-0.57,,,,,,,,,,,,,,
24-Jul-17,3.72,3.04,2.66,2.01,6.84,4.44,2.46,1.41,1.46,29.18,1.84,1.32,5.31,-0.68,,,,,,,,,,,,,,
25-Jul-17,3.67,3.01,2.66,1.97,6.73,4.42,2.43,1.39,1.43,27.56,1.83,1.29,5.35,-0.66,,,,,,,,,,,,,,
26-Jul-17,3.67,3.00,2.65,1.95,6.77,4.36,2.42,1.38,1.43,27.51,1.81,1.30,5.61,-0.67,,,,,,,,,,,,,,
27-Jul-17,3.67,2.96,2.63,1.93,6.74,4.33,2.37,1.35,1.40,29.13,1.77,1.27,5.80,-0.71,,,,,,,,,,,,,,
28-Jul-17,3.71,2.99,2.66,1.95,6.75,4.40,2.39,1.38,1.43,29.59,1.82,1.28,5.78,-0.71,,,,,,,,,,,,,,
31-Jul-17,3.67,2.98,2.63,1.94,6.73,4.48,2.37,1.52,1.42,29.77,1.82,1.23,5.70,-0.70,,,,,,,,,,,,,,
1-Aug-17,3.71,2.99,2.62,1.96,6.70,4.49,2.36,1.52,1.43,32.16,1.83,1.23,5.61,-0.72,,,,,,,,,,,,,,
2-Aug-17,3.69,2.97,2.63,1.97,6.65,4.51,2.38,1.52,1.44,30.70,1.85,1.23,5.61,-0.72,,,,,,,,,,,,,,
3-Aug-17,3.66,3.00,2.59,2.01,6.56,4.54,2.40,1.53,1.45,28.14,1.85,1.23,5.69,-0.67,,,,,,,,,,,,,,
4-Aug-17,3.65,2.93,2.57,2.00,6.48,4.55,2.40,1.50,1.44,28.45,1.83,1.22,5.68,-0.72,,,,,,,,,,,,,,
7-Aug-17,3.64,2.94,2.58,1.97,6.46,4.56,2.42,1.51,1.44,27.79,1.83,1.22,5.73,-0.71,,,,,,,,,,,,,,
8-Aug-17,3.62,2.91,2.56,1.95,6.26,4.48,2.39,1.49,1.42,28.43,1.79,1.20,5.69,-0.71,,,,,,,,,,,,,,
